Feature	Gain	Cover	Frequency
Master_cadelantosefectivo	0.00016398621548272	0.000409143316794952	0.000531726338177951
mtarjeta_visa_consumo_delta_lag1	0.000161560417228317	0.00132840315682101	0.00124069478908189
mprestamos_personales_lag_1	0.000161148402462743	0.000848466693178845	0.0010634526763559
g1_cantidad_debitos_en_tc_lag_1	0.000160996858171666	0.00229133464025318	0.00230414746543779
mrentabilidad_lag_1	0.000158284460778709	3.06652461391434e-05	0.000177242112725984
g2_g1_mtotal_caja_ahorro_sobre_mpasivos_margen	0.000149413033844908	0.00246554492612205	0.00230414746543779
ctarjeta_master	0.000149249129951794	0.000506248379021365	0.000531726338177951
g2_g1_mtotal_caja_ahorro_sobre_mpasivos_margen_lag_1	0.000147771994223498	0.000103899089646559	0.000354484225451967
g2_ctrx_quarter_sobre_mrentabilidad_annual_lag_1	0.000139268947093434	0.000210214404268217	0.000354484225451967
g1_cantidad_comisiones_totales_lag_1	0.000138208968183286	0.000408873117032105	0.000708968450903935
chomebanking_transacciones_lag_1	0.000137574549196767	0.000543099703114249	0.0010634526763559
g1_dinero_prom_por_plazo_fijo	0.000136254437215792	0.00171429736153657	0.000886210563629919
g1_porcentaje_saldo_caja_ahorro	0.000135214803127882	0.00308224575026567	0.00194966323998582
ascdescubierto_preacordado_lag2	0.000134949607970184	0.0017929665483273	0.00159517901453385
tmobile_app_lag_1	0.000134481038364915	0.00112352964726631	0.0010634526763559
g2_ctrx_quarter_sobre_mpasivos_margen	0.000131987587063235	9.13016324398175e-05	0.000354484225451967
g1_cantidad_descuentos_totales_tc	0.000131702479929903	0.00414730505873137	0.0021269053527118
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_lag_3	0.000130901767365558	0.00037516347191831	0.000531726338177951
mcaja_ahorro_dolares	0.000130039546215273	0.00255697174842205	0.0021269053527118
g1_m_activos_pasivos_margen_absoluto_lag_1	0.000126366457391041	0.000108301566022046	0.000354484225451967
Master_mpagosdolares	0.000125983784878916	0.000467508488023193	0.0010634526763559
g2_mpasivos_margen_sobre_g1_monto_total_prestamos_lag_1	0.000120488007377089	0.000829648776312013	0.0010634526763559
Visa_mpagosdolares_lag_1	0.000119794911106379	0.000183148720538616	0.000708968450903935
mcaja_ahorro_dolares_lag_1	0.000118372934687306	0.00106049806950501	0.00141793690180787
Visa_cadelantosefectivo_lag_1	0.00011372364263339	3.52537882195851e-05	0.000177242112725984
ctarjeta_visa_debitos_automaticos_lag_1	0.00011364376927917	0.00236747191773921	0.00194966323998582
Master_delinquency	0.000112627408821811	0.000782693882194771	0.000708968450903935
g1_mtotal_cta_corriente_lag_1	0.000109236124289476	0.000126770811937421	0.000354484225451967
g2_g1_mtotal_caja_ahorro_sobre_g1_consumo_total_tc_lag_3	0.000108957441755392	0.000611034516691761	0.00124069478908189
g1_cons_prom_master	0.000108417731566437	0.000589287076198553	0.000531726338177951
g2_g1_mtotal_caja_ahorro_sobre_mcuentas_saldo_lag_1	0.000106214580525531	0.00133580857187819	0.00124069478908189
asg2_ctrx_quarter_sobre_g1_mtotal_caja_ahorro_lag2	0.000106187879203869	0.00106312928126746	0.000886210563629919
Visa_mpagosdolares	0.000105546325213126	0.000169403925566432	0.000354484225451967
g1_rentabilidad_mensual_lag_1	0.000105143104095201	0.00024447880832624	0.000354484225451967
g1_cantidad_total_prestamos_lag_1	0.000101088191943005	0.000511563184087123	0.000708968450903935
Visa_mpagado	0.00010008440776894	0.000154155841045416	0.000531726338177951
mtransferencias_emitidas_lag_1	9.81389093143849e-05	0.00166636906063895	0.00141793690180787
g1_montos_transferencias_totales_netas	9.71835539169982e-05	0.000700856522286528	0.00159517901453385
g2_g1_monto_total_prestamos_sobre_g1_monto_total_acreditaciones_lag_1	9.69197934987602e-05	0.000120817316114873	0.000531726338177951
g1_consumo_total_tc_delta_lag1	9.60856903528276e-05	0.000976953758999139	0.000886210563629919
g2_mpasivos_margen_sobre_mrentabilidad_annual_lag_1	9.33661811714963e-05	0.000754341715911676	0.000708968450903935
g1_mcomisiones_rentabilidad_lag_1	9.32118107377488e-05	6.75473115224113e-05	0.000177242112725984
mtransferencias_recibidas	9.10212174074574e-05	0.00130584895970056	0.00159517901453385
asg1_mtotal_cta_corriente_lag2	9.05012236650972e-05	0.000742519060569804	0.00124069478908189
ctrx_quarter_lag_2	8.77625763697622e-05	0.000853759453503473	0.00141793690180787
g2_limite_compra_tarjetas_credito	8.75542089669592e-05	0.00208171908441145	0.00159517901453385
Visa_fultimo_cierre	8.71314292702118e-05	5.25918759960353e-05	0.000177242112725984
g2_mcuentas_saldo_sobre_g1_monto_total_acreditaciones_delta_lag1	8.53220112877461e-05	0.000741243903754872	0.000708968450903935
Visa_mconsumosdolares	8.50153665534513e-05	0.000381799343489245	0.000708968450903935
g1_deuda_promedio_prestamo	8.45358235902772e-05	0.00108077963583571	0.000886210563629919
g1_cantidad_interacciones_con_linea_caja	8.34882115048756e-05	0.0017280437744714	0.000886210563629919
Master_mpagominimo	7.87848115617371e-05	0.000265043113630335	0.000531726338177951
mtransferencias_emitidas	7.84922965089804e-05	0.00153169086073163	0.0010634526763559
Master_madelantodolares_lag_1	7.84098157569764e-05	0.000592879357776163	0.000886210563629919
